"","user_id","partida","seleccio.1","seleccio.2","seleccio.3","seleccio.4","seleccio.5","seleccio.6","seleccio.7","seleccio.8","seleccio.9","seleccio.10","mean_contr","SD","mean.1","mean.2","mean.3","mean.4","mean.5","mean.6","mean.7","mean.8","mean.9","mean.10","comp_mean1","comp_mean2","comp_mean3","comp_mean4","comp_mean5","comp_mean6","comp_mean7","comp_mean8","comp_mean9","comp_mean10","comp_last_mean2","comp_last_mean3","comp_last_mean4","comp_last_mean5","comp_last_mean6","comp_last_mean7","comp_last_mean8","comp_last_mean9","comp_last_mean10","cond_coop2","cond_coop3","cond_coop4","cond_coop5","cond_coop6","cond_coop7","cond_coop8","cond_coop9","cond_coop10","free_1","free_2","free_3","free_4","free_5","free_6","free_7","free_8","free_9","free_10","nickname","codi_postal","genere","rang_edat","nivell_estudis","prfinal0","prfinal1","prfinal2","prfinal3","prfinal4","prfinal5","prfinal6","prfinal7","prfinal8","prfinal9","prfinal10","prfinal11","prfinal12","prfinal13","data_creacio","data_finalitzacio","acabat","data_registre","diners_inicials","diners_actuals","check_1","check_2","check_3","partida_id","is_robot","num_jugador","prfinal14","prfinal15","guany_final","num_seleccions","sorteig","agegroups"
"111",112,19,3,4,3,2,2,4,1,0,1,0,2,1.49071198499986,2.83333333333333,3.5,2.83333333333333,3.33333333333333,2.5,2.66666666666667,1.16666666666667,0.666666666666667,1.16666666666667,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,"Isla acá",8397,"male",42,"secondary",NA,"No","Very Much","Yes, from the beginning","Agree","Agree","Agree","Disagree","Agree","Agree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 16:09:57.784093","2015-12-12 16:40:55.046667",1,"2015-12-12 16:12:18.936726",40,20,"true","false","false",19,0,4,"Individual gas fee","20%",20,10,1,"40-44"
"112",113,19,2,4,3,4,2,1,1,0,1,0,1.8,1.47572957474524,2.83333333333333,3.5,2.83333333333333,3.33333333333333,2.5,2.66666666666667,1.16666666666667,0.666666666666667,1.16666666666667,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,"Mami",31007,"female",26,"prof",NA,"No","Somewhat","Yes, from the beginning","Disagree","Disagree","Agree","Agree","n/a","Agree","Greenhouse Effect","U.S","Solar energy","Kyoto Protocol","2015-12-12 16:23:24.992600","2015-12-12 16:40:13.470950",1,"2015-12-12 16:26:32.790792",40,22,"true","false","false",19,0,1,"Carbon footprint","20%",22,10,1,"25-29"
"113",114,19,3,4,3,4,3,4,2,2,4,0,2.9,1.28668393770792,2.83333333333333,3.5,2.83333333333333,3.33333333333333,2.5,2.66666666666667,1.16666666666667,0.666666666666667,1.16666666666667,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,"Runa",8012,"female",28,"prof",NA,"No","Somewhat","Yes, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","Agree","Agree","Disagree","n/a","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 16:26:31.649333","2015-12-12 16:41:13.399548",1,"2015-12-12 16:31:59.419705",40,11,"true","false","false",19,0,5,"Carbon footprint","20%",11,10,1,"25-29"
"114",115,19,4,4,2,4,3,4,3,2,1,0,2.7,1.41813649241218,2.83333333333333,3.5,2.83333333333333,3.33333333333333,2.5,2.66666666666667,1.16666666666667,0.666666666666667,1.16666666666667,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Pinki ",8023,"male",51,"secondary",NA,"No","Somewhat","Yes, after a few rounds","Disagree","My contribution should not depend on this","Agree","Agree","Disagree","Disagree","Greenhouse Effect","U.S","Solar energy","Kyoto Protocol","2015-12-12 16:27:38.595557","2015-12-12 16:40:50.200322",1,"2015-12-12 16:30:00.595596",40,13,"true","false","false",19,0,2,"Carbon footprint","20%",13,10,1,"50-54"
"115",116,20,4,4,3,3,3,3,4,2,2,2,3,0.816496580927726,3.33333333333333,2.5,2.5,2.33333333333333,2.33333333333333,2,2.16666666666667,0.833333333333333,1.66666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Merijara",8203,"female",37,"bachillerat",NA,"No","Somewhat","Yes, from the beginning","My contribution should not depend on this","My contribution should not depend on this","Agree","Disagree","Disagree","n/a","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 16:41:02.790817","2015-12-12 16:53:43.195005",1,"2015-12-12 16:45:52.590370",60,30,"true","false","false",20,0,6,"Carbon footprint","15%",30,10,1,"35-39"
"116",117,20,3,2,1,1,0,0,0,0,0,0,0.7,1.05934990547138,3.33333333333333,2.5,2.5,2.33333333333333,2.33333333333333,2,2.16666666666667,0.833333333333333,1.66666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"Ric",8027,"male",29,"bachillerat",NA,"No","Very Much","Yes, from the beginning","Disagree","Disagree","Agree","Agree","Disagree","Agree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 16:41:16.526359","2015-12-12 16:54:46.917442",1,"2015-12-12 16:46:23.230875",20,13,"true","false","false",20,0,2,"Reduced environmental cost","15%",13,10,1,"25-29"
"117",118,20,3,0,1,2,0,1,1,1,0,2,1.1,0.994428926011753,3.33333333333333,2.5,2.5,2.33333333333333,2.33333333333333,2,2.16666666666667,0.833333333333333,1.66666666666667,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,"Ilion",8940,"male",40,"secondary",NA,"No","Somewhat","Yes, from the beginning","My contribution should not depend on this","My contribution should not depend on this","Agree","Agree","Agree","Agree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 16:41:34.353281","2015-12-12 16:53:39.499787",1,"2015-12-12 16:46:18.622492",50,39,"true","false","false",20,0,4,"Carbon footprint","20%",39,10,1,"40-44"
"118",119,20,4,3,4,3,4,2,2,0,1,0,2.3,1.56702123647242,3.33333333333333,2.5,2.5,2.33333333333333,2.33333333333333,2,2.16666666666667,0.833333333333333,1.66666666666667,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,"Jcbcn",8035,"male",29,"bachillerat",NA,"No","Very Much","Yes, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","Agree","Agree","Disagree","Agree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 16:41:38.614768","2015-12-12 16:54:30.278854",1,"2015-12-12 16:45:52.567666",40,17,"true","false","false",20,0,1,"Eco-Impact","2%",17,10,1,"25-29"
"119",120,20,4,3,2,1,3,2,3,0,3,2,2.3,1.15950180872841,3.33333333333333,2.5,2.5,2.33333333333333,2.33333333333333,2,2.16666666666667,0.833333333333333,1.66666666666667,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,"tenis morra",8203,"male",39,"none",NA,"No","Somewhat","Yes, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","Disagree","Disagree","Disagree","Agree","Greenhouse Effect","Italy","Solar energy","Schengen Agreement","2015-12-12 16:41:54.918531","2015-12-12 16:55:35.678864",1,"2015-12-12 16:46:50.803827",40,17,"true","false","false",20,0,3,"Eco-Impact","20%",17,10,1,"35-39"
"120",121,20,2,3,4,4,4,4,3,2,4,0,3,1.33333333333333,3.33333333333333,2.5,2.5,2.33333333333333,2.33333333333333,2,2.16666666666667,0.833333333333333,1.66666666666667,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,"Gargariza",8005,"male",43,"prof",NA,"No","Somewhat","Yes, from the beginning","My contribution should not depend on this","My contribution should not depend on this","n/a","n/a","n/a","n/a","Greenhouse Effect","U.S","Solar energy","Kyoto Protocol","2015-12-12 16:42:29.365838","2015-12-12 16:53:12.964918",1,"2015-12-12 16:43:35.912464",30,0,"true","false","false",20,0,5,"Carbon footprint","20%",0,10,1,"40-44"
"121",122,21,4,3,3,3,2,2,3,2,3,0,2.5,1.08012344973464,2.66666666666667,3,3,2.16666666666667,2.66666666666667,1.33333333333333,2.33333333333333,1.83333333333333,1.5,0.5,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,"Nur",43870,"female",28,"prof",NA,"No","Somewhat","Yes, after a few rounds","My contribution should not depend on this","Agree","Agree","n/a","Agree","Agree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 16:44:29.287357","2015-12-12 16:59:40.565302",1,"2015-12-12 16:47:29.623637",40,15,"true","false","true",21,0,6,"Carbon footprint","15%",15,10,1,"25-29"
"122",123,21,4,3,3,3,2,2,4,0,0,0,2.1,1.59513148186739,2.66666666666667,3,3,2.16666666666667,2.66666666666667,1.33333333333333,2.33333333333333,1.83333333333333,1.5,0.5,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,"Peire ",8024,"female",34,"prof",NA,"No","Somewhat","Yes, from the beginning","My contribution should not depend on this","My contribution should not depend on this","Agree","Agree","Agree","Disagree","Greenhouse Effect","U.S","Solar energy","Kyoto Protocol","2015-12-12 16:45:36.953920","2015-12-12 17:00:11.454674",1,"2015-12-12 16:47:28.205017",40,19,"true","false","false",21,0,5,"Eco-Impact","15%",19,10,1,"30-34"
"123",124,21,3,3,4,2,4,1,2,4,3,2,2.8,1.03279555898864,2.66666666666667,3,3,2.16666666666667,2.66666666666667,1.33333333333333,2.33333333333333,1.83333333333333,1.5,0.5,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Goodworld",8031,"male",29,"primary",NA,"No","Very Much","Yes, from the beginning","Disagree","Disagree","Agree","Agree","Agree","Disagree","Refrigerator Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 16:45:39.899340","2015-12-12 17:02:12.461846",1,"2015-12-12 16:49:45.057263",40,12,"true","false","false",21,0,4,"Individual gas fee","5%",12,10,1,"25-29"
"124",125,21,2,4,3,1,3,2,2,2,1,1,2.1,0.994428926011753,2.66666666666667,3,3,2.16666666666667,2.66666666666667,1.33333333333333,2.33333333333333,1.83333333333333,1.5,0.5,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Cris",8030,"female",29,"prof",NA,"No","Somewhat","Yes, from the beginning","My contribution should not depend on this","My contribution should not depend on this","Disagree","Disagree","Disagree","Disagree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 16:46:43.929221","2015-12-12 17:00:45.352747",1,"2015-12-12 16:50:30.123678",40,19,"true","false","false",21,0,2,"Eco-Impact","15%",19,10,1,"25-29"
"125",126,22,2,1,1,2,1,1,1,1,1,1,1.2,0.421637021355784,2.83333333333333,2.16666666666667,1.83333333333333,2.16666666666667,2,2.83333333333333,1.66666666666667,2.33333333333333,1.66666666666667,1.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Naromi ",8020,"female",24,"prof",NA,"No","Very Much","Yes, after a few rounds","Disagree","Disagree","Disagree","Agree","Disagree","Agree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 16:50:31.728168","2015-12-12 17:14:38.267614",1,"2015-12-12 16:56:05.487494",20,8,"true","false","false",22,0,1,"Carbon footprint","5%",8,10,1,"20-24"
"126",127,21,1,2,3,1,3,0,1,2,1,0,1.4,1.07496769977314,2.66666666666667,3,3,2.16666666666667,2.66666666666667,1.33333333333333,2.33333333333333,1.83333333333333,1.5,0.5,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"Zidane",8022,"male",27,"prof",NA,"No","Somewhat","Yes, after a few rounds","Disagree","Disagree","Agree","Agree","Disagree","Agree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 16:51:01.737708","2015-12-12 16:59:38.838962",1,"2015-12-12 16:53:02.766944",40,26,"true","false","true",21,0,1,"Carbon footprint","20%",26,10,1,"25-29"
"127",128,21,2,3,2,3,2,1,2,1,1,0,1.7,0.948683298050514,2.66666666666667,3,3,2.16666666666667,2.66666666666667,1.33333333333333,2.33333333333333,1.83333333333333,1.5,0.5,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Sisen",8005,"male",24,"prof",NA,"Yes","Somewhat","Yes, from the beginning","My contribution should not depend on this","My contribution should not depend on this","n/a","Agree","Agree","Agree","Greenhouse Effect","U.S","Solar energy","Kyoto Protocol","2015-12-12 16:51:21.060841","2015-12-12 17:00:20.831366",1,"2015-12-12 16:53:30.857543",40,23,"true","false","true",21,0,3,"Carbon footprint","20%",23,10,1,"20-24"
"128",129,22,3,4,1,3,2,4,2,3,2,1,2.5,1.08012344973464,2.83333333333333,2.16666666666667,1.83333333333333,2.16666666666667,2,2.83333333333333,1.66666666666667,2.33333333333333,1.66666666666667,1.83333333333333,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,"El_Piola",8020,"male",36,"prof",NA,"No","Somewhat","Yes, after a few rounds","Agree","Agree","Disagree","Agree","Agree","n/a","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 16:52:14.739173","2015-12-12 17:15:25.103146",1,"2015-12-12 16:57:18.505792",50,25,"true","false","false",22,0,2,"Carbon footprint","15%",25,10,1,"35-39"
"129",130,22,3,2,4,1,3,4,2,3,1,3,2.6,1.07496769977314,2.83333333333333,2.16666666666667,1.83333333333333,2.16666666666667,2,2.83333333333333,1.66666666666667,2.33333333333333,1.66666666666667,1.83333333333333,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,"Alitalia",8025,"female",39,"prof",NA,"No","Somewhat","Yes, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","n/a","Agree","Agree","Disagree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 17:02:41.743485","2015-12-12 17:16:36.794383",1,"2015-12-12 17:05:40.998994",40,14,"true","false","false",22,0,5,"Eco-Impact","5%",14,10,1,"35-39"
"130",131,22,2,2,2,3,2,2,2,3,2,0,2,0.816496580927726,2.83333333333333,2.16666666666667,1.83333333333333,2.16666666666667,2,2.83333333333333,1.66666666666667,2.33333333333333,1.66666666666667,1.83333333333333,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,"Josep ",8025,"male",40,"primary",NA,"No","Very Much","Yes, from the beginning","Disagree","My contribution should not depend on this","Disagree","Agree","Disagree","Agree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 17:03:52.512732","2015-12-12 17:18:41.749887",1,"2015-12-12 17:06:55.126042",40,20,"true","false","false",22,0,4,"Carbon footprint","5%",20,10,1,"40-44"
"131",132,22,3,2,2,2,3,3,2,3,3,4,2.7,0.674948557710553,2.83333333333333,2.16666666666667,1.83333333333333,2.16666666666667,2,2.83333333333333,1.66666666666667,2.33333333333333,1.66666666666667,1.83333333333333,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Grey perdono",8026,"male",13,"none",NA,"No","Very Much","No, after a few rounds","My contribution should not depend on this","My contribution should not depend on this","Agree","n/a","n/a","Disagree","Greenhouse Effect","Italy","Solar energy","Treaty of Versailles","2015-12-12 17:04:04.608336","2015-12-12 17:16:30.471626",1,"2015-12-12 17:06:50.625923",60,33,"true","false","false",22,0,6,"Carbon footprint","5%",33,10,1,"10-14"
"132",133,22,4,2,1,2,1,3,1,1,1,2,1.8,1.03279555898864,2.83333333333333,2.16666666666667,1.83333333333333,2.16666666666667,2,2.83333333333333,1.66666666666667,2.33333333333333,1.66666666666667,1.83333333333333,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Hule",826,"female",46,"prof",NA,"No","Very Much","Yes, from the beginning","My contribution should not depend on this","My contribution should not depend on this","Agree","Agree","Agree","Disagree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 17:04:34.977810","2015-12-12 17:16:29.070655",1,"2015-12-12 17:08:06.414113",30,12,"true","false","false",22,0,3,"Carbon footprint","20%",12,10,1,"45-49"
"133",134,23,1,2,2,3,4,3,2,2,4,3,2.6,0.966091783079296,2.5,3.16666666666667,3.33333333333333,3,3.33333333333333,3.16666666666667,3.33333333333333,3,2.66666666666667,2.66666666666667,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"E mi",8014,"male",45,"bachillerat",NA,"No","Very Much","Yes, after a few rounds","My contribution should not depend on this","Agree","n/a","Disagree","Agree","Agree","Greenhouse Effect","Italy","Carbon","Kyoto Protocol","2015-12-12 17:07:44.415582","2015-12-12 17:25:56.750544",1,"2015-12-12 17:09:58.574349",40,14,"true","true","true",23,0,3,"Carbon footprint","5%",14,10,1,"45-49"
"134",135,23,4,4,4,4,4,4,4,4,0,0,3.2,1.68654808542314,2.5,3.16666666666667,3.33333333333333,3,3.33333333333333,3.16666666666667,3.33333333333333,3,2.66666666666667,2.66666666666667,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Annunnaki ",8028,"female",39,"univ",NA,"No","Very Much","No, from the beginning","Disagree","My contribution should not depend on this","n/a","Agree","n/a","n/a","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 17:07:45.202686","2015-12-12 17:26:58.343349",1,"2015-12-12 17:09:35.187819",40,8,"true","false","false",23,0,5,"Eco-Impact","20%",8,10,1,"35-39"
"135",136,23,2,4,4,3,2,3,3,3,0,1,2.5,1.26929551764398,2.5,3.16666666666667,3.33333333333333,3,3.33333333333333,3.16666666666667,3.33333333333333,3,2.66666666666667,2.66666666666667,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"Aldo",8013,"male",40,"prof",NA,"No","Not Really","Yes, from the beginning","Disagree","My contribution should not depend on this","n/a","n/a","Disagree","Disagree","Greenhouse Effect","U.S","Solar energy","Kyoto Protocol","2015-12-12 17:09:07.322584","2015-12-12 17:27:31.906107",1,"2015-12-12 17:12:34.817226",40,15,"true","false","false",23,0,1,"Individual gas fee","15%",15,10,1,"40-44"
"136",137,23,4,4,3,2,4,2,3,4,4,4,3.4,0.843274042711568,2.5,3.16666666666667,3.33333333333333,3,3.33333333333333,3.16666666666667,3.33333333333333,3,2.66666666666667,2.66666666666667,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Fat",8013,"female",35,"prof",NA,"No","Not Really","Yes, from the beginning","My contribution should not depend on this","My contribution should not depend on this","n/a","n/a","n/a","n/a","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 17:09:07.494954","2015-12-12 17:28:18.123214",1,"2015-12-12 17:12:34.841526",40,6,"true","false","true",23,0,2,"Eco-Impact","15%",6,10,1,"35-39"
"137",138,23,2,2,3,2,2,3,4,4,4,4,3,0.942809041582063,2.5,3.16666666666667,3.33333333333333,3,3.33333333333333,3.16666666666667,3.33333333333333,3,2.66666666666667,2.66666666666667,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Superprospe",8016,"male",37,"bachillerat",NA,"No","Somewhat","Yes, after a few rounds","Disagree","Agree","Disagree","Agree","Agree","Disagree","Greenhouse Effect","Italy","Carbon","Kyoto Protocol","2015-12-12 17:09:39.560566","2015-12-12 17:29:49.630861",1,"2015-12-12 17:14:34.581990",40,10,"true","false","true",23,0,4,"Carbon footprint","5%",10,10,1,"35-39"
"138",139,23,2,3,4,4,4,4,4,1,4,4,3.4,1.07496769977314,2.5,3.16666666666667,3.33333333333333,3,3.33333333333333,3.16666666666667,3.33333333333333,3,2.66666666666667,2.66666666666667,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Caqui",8860,"female",46,"prof",NA,"No","Very Much","Yes, from the beginning","Disagree","My contribution should not depend on this","n/a","Disagree","Agree","Disagree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 17:16:20.357971","2015-12-12 17:25:56.825070",1,"2015-12-12 17:18:28.548263",40,6,"true","false","true",23,0,6,"Individual gas fee","2%",6,10,1,"45-49"
"139",140,24,4,2,3,2,3,4,2,0,0,0,2,1.56347191994114,3.33333333333333,2.83333333333333,3.5,2.5,2.66666666666667,3.33333333333333,1.66666666666667,0.333333333333333,0.166666666666667,0.166666666666667,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,"Pum",8860,"male",50,"bachillerat",NA,"No","Somewhat","Yes, from the beginning","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Greenhouse Effect","U.S","Oil","Kyoto Protocol","2015-12-12 17:16:51.424160","2015-12-12 17:29:34.212703",1,"2015-12-12 17:19:46.787417",40,20,"true","false","true",24,0,4,"Individual gas fee","20%",20,10,1,"50-54"
"140",141,24,3,2,4,0,0,3,0,0,0,0,1.2,1.61932770686548,3.33333333333333,2.83333333333333,3.5,2.5,2.66666666666667,3.33333333333333,1.66666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,"Abrácelo o",8030,"male",27,"prof",NA,"No","Somewhat","Yes, after a few rounds","Disagree","Disagree","Agree","Disagree","Agree","Disagree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 17:17:51.750844","2015-12-12 17:29:14.431651",1,"2015-12-12 17:19:41.929519",40,28,"true","false","false",24,0,6,"Individual gas fee","15%",28,10,1,"25-29"
"141",142,24,1,1,2,1,1,1,1,0,1,1,1,0.471404520791032,3.33333333333333,2.83333333333333,3.5,2.5,2.66666666666667,3.33333333333333,1.66666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Burdo",8440,"male",29,"prof",NA,"No","Very Much","Yes, from the beginning","My contribution should not depend on this","My contribution should not depend on this","Agree","Agree","Disagree","Disagree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 17:18:01.211501","2015-12-12 17:30:53.451460",1,"2015-12-12 17:20:46.244344",20,10,"true","false","false",24,0,5,"Carbon footprint","15%",10,10,1,"25-29"
"142",143,25,2,2,2,2,2,2,2,2,2,2,2,0,2.66666666666667,2.66666666666667,3.33333333333333,3,2.83333333333333,3,2.66666666666667,0.666666666666667,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Churrumbelas",8440,"female",27,"prof",NA,"No","Very Much","Yes, from the beginning","My contribution should not depend on this","My contribution should not depend on this","n/a","Agree","Disagree","Disagree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 17:18:03.039407","2015-12-12 17:44:14.694483",1,"2015-12-12 17:23:32.825633",40,20,"true","false","false",25,0,4,"Carbon footprint","20%",20,10,1,"25-29"
"143",144,24,4,4,4,4,4,4,0,0,0,0,2.4,2.06559111797729,3.33333333333333,2.83333333333333,3.5,2.5,2.66666666666667,3.33333333333333,1.66666666666667,0.333333333333333,0.166666666666667,0.166666666666667,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,"Falconetty",8026,"male",28,"bachillerat",NA,"No","Somewhat","Yes, after a few rounds","Disagree","My contribution should not depend on this","n/a","Disagree","Disagree","Disagree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 17:18:12.915728","2015-12-12 17:30:00.734251",1,"2015-12-12 17:21:52.513834",30,6,"true","false","false",24,0,3,"Reduced environmental cost","20%",6,10,1,"25-29"
"144",145,24,4,4,4,4,4,4,4,1,0,0,2.9,1.79195734076208,3.33333333333333,2.83333333333333,3.5,2.5,2.66666666666667,3.33333333333333,1.66666666666667,0.333333333333333,0.166666666666667,0.166666666666667,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,"Ranagustavo",8014,"male",36,"secondary",NA,"No","Somewhat","Yes, from the beginning","Disagree","My contribution should not depend on this","n/a","Agree","Disagree","Agree","Greenhouse Effect","Italy","Solar energy","Kyoto Protocol","2015-12-12 17:19:00.827921","2015-12-12 17:30:39.171367",1,"2015-12-12 17:21:22.957068",60,31,"true","false","false",24,0,1,"Individual gas fee","15%",31,10,1,"35-39"
